code,name,state,territory,country,quiz,latitude,longitude,population,national_capital,state_capital,manually_added,nicknames,db_match
mexico-19143,Pantano Grande,Nayarit,,Mexico,mexico,21.8666056,-105.1484342,533,0,0,0,,
mexico-19144,Paso Real del Bejuco,Nayarit,,Mexico,mexico,22.0193811,-105.1875344,533,0,0,0,,
mexico-19145,Peña Colorada,Querétaro,,Mexico,mexico,20.728395,-100.1464211,533,0,0,0,,
mexico-19146,Providencia,Coahuila,,Mexico,mexico,25.2423011,-101.178655,533,0,0,0,,
mexico-19147,San Luis,Chiapas,,Mexico,mexico,16.1103419,-91.6424847,533,0,0,0,,
mexico-19148,San Pedro Viejo,Querétaro,,Mexico,mexico,21.1059339,-99.4998481,533,0,0,0,,
mexico-19149,Tameapa,Sinaloa,,Mexico,mexico,25.6369769,-107.3783703,533,0,0,0,,
mexico-19150,Yoactún,Quintana Roo,,Mexico,mexico,19.4593914,-88.3586336,533,0,0,0,,
mexico-19151,Alzada,Colima,,Mexico,mexico,19.2583333,-103.5283333,532,0,0,0,,
mexico-19152,Chacama,Tabasco,,Mexico,mexico,17.6601753,-91.6179614,532,0,0,0,,
mexico-19153,Cofradía de Guerra,Guanajuato,,Mexico,mexico,20.6522942,-101.5277992,532,0,0,0,,
mexico-19154,Colonia Lomas del Refugio,Zacatecas,,Mexico,mexico,21.3717247,-102.8277756,532,0,0,0,,
mexico-19155,Cuartillo Nuevo,San Luis Potosí,,Mexico,mexico,21.3543467,-98.9420342,532,0,0,0,,
mexico-19156,El Centenario,Sonora,,Mexico,mexico,27.0650292,-109.5592011,532,0,0,0,,
mexico-19157,El Mezquite,San Luis Potosí,,Mexico,mexico,22.6706919,-100.9142742,532,0,0,0,,
mexico-19158,El Paraíso,Guerrero,,Mexico,mexico,17.5797406,-99.1804314,532,0,0,0,,
mexico-19159,El Reparo,Guerrero,,Mexico,mexico,18.1222761,-100.5048181,532,0,0,0,,
mexico-19160,Emiliano Zapata,Veracruz,,Mexico,mexico,18.7501206,-96.9379875,532,0,0,0,,
mexico-19161,Huapaltepec,Puebla,,Mexico,mexico,19.7805119,-97.417025,532,0,0,0,,
mexico-19162,Ignacio Valenzuela Lagarda,Chihuahua,,Mexico,mexico,27.7527206,-108.5616486,532,0,0,0,,
mexico-19163,La Constitución,Veracruz,,Mexico,mexico,20.9238811,-97.8544408,532,0,0,0,,
mexico-19164,La Guardia,Michoacán,,Mexico,mexico,19.3166203,-101.4740294,532,0,0,0,,
mexico-19165,La Peña,Veracruz,,Mexico,mexico,21.4220392,-98.3083097,532,0,0,0,,
mexico-19166,La Piedra,Guanajuato,,Mexico,mexico,21.2735506,-100.7969725,532,0,0,0,,
mexico-19167,La Soledad,Guanajuato,,Mexico,mexico,20.5486464,-101.3236222,532,0,0,0,,
mexico-19168,Modelo Dos Ríos,Veracruz,,Mexico,mexico,17.3959128,-94.7649464,532,0,0,0,,
mexico-19169,Nicolás Bravo,Tabasco,,Mexico,mexico,17.9570983,-93.2271219,532,0,0,0,,
mexico-19170,Noc Ac,Yucatán,,Mexico,mexico,21.0788889,-89.7172842,532,0,0,0,,
mexico-19171,Nuevo Brasil,Chiapas,,Mexico,mexico,15.1976528,-92.5337325,532,0,0,0,,
mexico-19172,Nuevo Orizatlán,Hidalgo,,Mexico,mexico,21.1733333,-98.5927778,532,0,0,0,,
mexico-19173,Nuevo San Diego,Durango,,Mexico,mexico,24.9552903,-105.9732922,532,0,0,0,,
mexico-19174,Pajasco Limonar,Veracruz,,Mexico,mexico,20.2629375,-97.3546089,532,0,0,0,,
mexico-19175,Piedra Larga,Ciudad de México,,Mexico,mexico,19.1904919,-99.1377036,532,0,0,0,,
mexico-19176,Pilhuatepec,Veracruz,,Mexico,mexico,19.7324317,-97.0908486,532,0,0,0,,
mexico-19177,Pinal del Marquesado,México,,Mexico,mexico,19.13437,-100.2177414,532,0,0,0,,
mexico-19178,Pochitocal 3ra. Sección,Tabasco,,Mexico,mexico,17.6413564,-92.6984233,532,0,0,0,,
mexico-19179,Pozo Guerra,Puebla,,Mexico,mexico,19.1847414,-97.5360586,532,0,0,0,,
mexico-19180,Puerto del Varal,Guerrero,,Mexico,mexico,17.7083161,-99.9486617,532,0,0,0,,
mexico-19181,San Antonio Sabanillas,Hidalgo,,Mexico,mexico,20.5788217,-99.1344253,532,0,0,0,,
mexico-19182,San Felipe Cieneguilla,Oaxaca,,Mexico,mexico,16.2040383,-96.4137667,532,0,0,0,,
mexico-19183,San Sebastián,Michoacán,,Mexico,mexico,19.8873278,-101.3056403,532,0,0,0,,
mexico-19184,Santa Anita,Guanajuato,,Mexico,mexico,20.8068242,-101.4522442,532,0,0,0,,
mexico-19185,Santo Domingo 1ra. Sección,Tabasco,,Mexico,mexico,17.8606528,-92.7844878,532,0,0,0,,
mexico-19186,Terrero,Veracruz,,Mexico,mexico,18.6820847,-97.1615214,532,0,0,0,,
mexico-19187,Tzacuala,Hidalgo,,Mexico,mexico,21.1064392,-98.2274933,532,0,0,0,,
mexico-19188,Villa Morelos,Nayarit,,Mexico,mexico,20.9554758,-105.3183197,532,0,0,0,,
mexico-19189,Vista Hermosa,Guerrero,,Mexico,mexico,16.8597903,-99.8338097,532,0,0,0,,
mexico-19190,Yerbanís,Durango,,Mexico,mexico,24.7385036,-103.8404125,532,0,0,0,,
mexico-19191,Yojuela,Oaxaca,,Mexico,mexico,16.2674453,-96.4101925,532,0,0,0,,
mexico-19192,Alta Luz,Veracruz,,Mexico,mexico,19.0852217,-96.9520183,531,0,0,0,,
mexico-19193,Apango,Guerrero,,Mexico,mexico,18.2351581,-99.6774917,531,0,0,0,,
mexico-19194,Barrio San Pedro,San Luis Potosí,,Mexico,mexico,21.4584981,-99.0100733,531,0,0,0,,
mexico-19195,Campo San Rafael,Morelos,,Mexico,mexico,18.7751225,-99.21684,531,0,0,0,,
mexico-19196,Candelaria del Alto,Durango,,Mexico,mexico,23.08,-104.5455556,531,0,0,0,,
mexico-19197,Cerro Gordo,Puebla,,Mexico,mexico,18.7331578,-97.3930133,531,0,0,0,,
mexico-19198,Cochiscuatitla,Hidalgo,,Mexico,mexico,20.9948681,-98.3947686,531,0,0,0,,
mexico-19199,Colonia Juárez,Guerrero,,Mexico,mexico,18.2823914,-100.4620064,531,0,0,0,,
mexico-19200,Colonia San José,Chihuahua,,Mexico,mexico,28.3849042,-105.4429708,531,0,0,0,,
mexico-19201,Cuauhtémoc,Morelos,,Mexico,mexico,18.5131203,-98.7535039,531,0,0,0,,
mexico-19202,Ejido Santa Ana,México,,Mexico,mexico,19.7097906,-98.9874614,531,0,0,0,,
mexico-19203,El Cedrito,México,,Mexico,mexico,18.856475,-99.7428836,531,0,0,0,,
mexico-19204,El Golpe 2da. Sección,Tabasco,,Mexico,mexico,18.3261203,-93.5184283,531,0,0,0,,
mexico-19205,El Guajolote,Guanajuato,,Mexico,mexico,20.9419475,-100.4424553,531,0,0,0,,
mexico-19206,El Hatillo,Veracruz,,Mexico,mexico,19.2722231,-96.3176128,531,0,0,0,,
mexico-19207,El Hormiguero,Tabasco,,Mexico,mexico,18.1760294,-92.9232403,531,0,0,0,,
mexico-19208,El Platanar,Jalisco,,Mexico,mexico,20.4427308,-103.0502906,531,0,0,0,,
mexico-19209,El Refugio de Cerros Blancos,Nuevo León,,Mexico,mexico,23.4504872,-100.2146192,531,0,0,0,,
mexico-19210,El Saltito,México,,Mexico,mexico,19.7447797,-98.86635,531,0,0,0,,
mexico-19211,El Valle de Eureka,Durango,,Mexico,mexico,25.8177319,-103.3968383,531,0,0,0,,
mexico-19212,Españita,Guanajuato,,Mexico,mexico,20.9195725,-100.4296164,531,0,0,0,,
mexico-19213,La Ranchería,Hidalgo,,Mexico,mexico,20.2902603,-99.1885953,531,0,0,0,,
mexico-19214,La Victoria,Quintana Roo,,Mexico,mexico,21.2428761,-86.8614133,531,0,0,0,,
mexico-19215,Los Amatones,Veracruz,,Mexico,mexico,18.7895364,-96.0849828,531,0,0,0,,
mexico-19216,Los Lobos,Guanajuato,,Mexico,mexico,20.4729069,-101.1998939,531,0,0,0,,
mexico-19217,Melchor Ocampo,Sonora,,Mexico,mexico,26.5322606,-109.1757172,531,0,0,0,,
mexico-19218,Módulo del Sauz,Sinaloa,,Mexico,mexico,24.6460978,-107.3436997,531,0,0,0,,
mexico-19219,Piedra Parada,México,,Mexico,mexico,18.7787431,-99.7350775,531,0,0,0,,
mexico-19220,Popoyatlajco,Guerrero,,Mexico,mexico,17.5008611,-99.2694942,531,0,0,0,,
mexico-19221,Puerto de Sosa,Guanajuato,,Mexico,mexico,21.0000669,-100.6508356,531,0,0,0,,
mexico-19222,San Tiburcio,Zacatecas,,Mexico,mexico,24.1470131,-101.4848525,531,0,0,0,,
mexico-19223,Santa Cruz,Oaxaca,,Mexico,mexico,17.0866667,-96.0436111,531,0,0,0,,
mexico-19224,Santa Rita,Yucatán,,Mexico,mexico,20.8612944,-88.1459531,531,0,0,0,,
mexico-19225,Tejabán de la Rosita,Coahuila,,Mexico,mexico,25.2755811,-103.20478,531,0,0,0,,
mexico-19226,Tembladeras,Veracruz,,Mexico,mexico,19.5121922,-97.1140644,531,0,0,0,,
mexico-19227,Unión y Progreso,Veracruz,,Mexico,mexico,20.5327261,-97.3878069,531,0,0,0,,
mexico-19228,Ampliación Galilea,Chiapas,,Mexico,mexico,16.6087433,-92.5173644,530,0,0,0,,
mexico-19229,Anzaldúas,Tamaulipas,,Mexico,mexico,26.1517411,-98.3677842,530,0,0,0,,
mexico-19230,Apapaxtla el Grande,Hidalgo,,Mexico,mexico,20.1067472,-98.1496558,530,0,0,0,,
mexico-19231,Barrio de San Juan de Dios,Oaxaca,,Mexico,mexico,17.1914381,-96.8107536,530,0,0,0,,
mexico-19232,El Colorín,Michoacán,,Mexico,mexico,19.69549,-100.4931092,530,0,0,0,,
mexico-19233,El Naranjo,Chiapas,,Mexico,mexico,15.9835611,-93.800025,530,0,0,0,,
mexico-19234,El Rodeo,Aguascalientes,,Mexico,mexico,21.8681875,-102.7474858,530,0,0,0,,
mexico-19235,Emiliano Zapata,Oaxaca,,Mexico,mexico,16.2731553,-95.1094722,530,0,0,0,,
mexico-19236,Estación Ventura,San Luis Potosí,,Mexico,mexico,22.387825,-100.7721119,530,0,0,0,,
mexico-19237,Guadalupe el Zapote,Chiapas,,Mexico,mexico,16.0442269,-91.9520267,530,0,0,0,,
mexico-19238,La Cañada,México,,Mexico,mexico,19.7798425,-99.4736997,530,0,0,0,,
mexico-19239,La Cantera,Zacatecas,,Mexico,mexico,23.1332236,-103.2459753,530,0,0,0,,
mexico-19240,La Garita,San Luis Potosí,,Mexico,mexico,21.3875783,-98.9064222,530,0,0,0,,
mexico-19241,La Granadilla,Veracruz,,Mexico,mexico,20.8345558,-97.5692333,530,0,0,0,,
mexico-19242,La Isla,Tabasco,,Mexico,mexico,17.4806717,-91.4861642,530,0,0,0,,
mexico-19243,Las Cabañas,México,,Mexico,mexico,19.7115733,-99.3448667,530,0,0,0,,
mexico-19244,Lázaro Cárdenas Copala,Oaxaca,,Mexico,mexico,17.0889633,-97.9983589,530,0,0,0,,
mexico-19245,Mariano Escobedo,Veracruz,,Mexico,mexico,19.4966789,-96.9438781,530,0,0,0,,
mexico-19246,Palo Verde,Guanajuato,,Mexico,mexico,20.32346,-101.8504297,530,0,0,0,,
mexico-19247,Plan de los Mangos,Veracruz,,Mexico,mexico,20.5606139,-97.3363444,530,0,0,0,,
mexico-19248,San Bartolo Pinal,Puebla,,Mexico,mexico,19.1604914,-97.9350792,530,0,0,0,,
mexico-19249,San Francisco Javier de Lajas,Durango,,Mexico,mexico,24.9089628,-104.7011875,530,0,0,0,,
mexico-19250,San Ramón de los Martínez,Nuevo León,,Mexico,mexico,23.8846108,-100.3179444,530,0,0,0,,
mexico-19251,Santa Ana del Río,Oaxaca,,Mexico,mexico,16.8355781,-96.1748889,530,0,0,0,,
mexico-19252,Santa María,Yucatán,,Mexico,mexico,21.3545789,-87.7442972,530,0,0,0,,
mexico-19253,Susulá,Yucatán,,Mexico,mexico,20.9729047,-89.6970769,530,0,0,0,,
mexico-19254,Tecomate Pesquería,Guerrero,,Mexico,mexico,16.6968411,-99.3619742,530,0,0,0,,
mexico-19255,Tomate Río Manso,Veracruz,,Mexico,mexico,17.7333972,-95.8716914,530,0,0,0,,
mexico-19256,Veinte de Noviembre,Chiapas,,Mexico,mexico,15.9659414,-93.7798969,530,0,0,0,,
mexico-19257,Xocotla,Veracruz,,Mexico,mexico,20.6894003,-97.4643311,530,0,0,0,,
mexico-19258,Yonthé,Hidalgo,,Mexico,mexico,20.4137897,-99.6151119,530,0,0,0,,
mexico-19259,Barrio de Monfi,México,,Mexico,mexico,19.4913583,-99.3681992,529,0,0,0,,
mexico-19260,Carvajal,Chihuahua,,Mexico,mexico,29.8946064,-107.5071672,529,0,0,0,,
mexico-19261,Chacalapa 2da. Sección,Tabasco,,Mexico,mexico,18.1513939,-93.1267681,529,0,0,0,,
mexico-19262,Colonia Vicente Guerrero,Chihuahua,,Mexico,mexico,28.1964583,-105.4291475,529,0,0,0,,
mexico-19263,Cuayo Cerro,San Luis Potosí,,Mexico,mexico,21.4634961,-98.9177511,529,0,0,0,,
mexico-19264,El Sur de Guillén,Chiapas,,Mexico,mexico,14.8883772,-92.1668714,529,0,0,0,,
mexico-19265,Esperanza de los Pobres,Chiapas,,Mexico,mexico,16.6015111,-93.9086681,529,0,0,0,,
mexico-19266,La Martinica,Veracruz,,Mexico,mexico,20.0552467,-96.8625011,529,0,0,0,,
mexico-19267,La Zarca,Durango,,Mexico,mexico,25.8347944,-104.7418656,529,0,0,0,,
mexico-19268,Lázaro Cárdenas Yucunicoco,Oaxaca,,Mexico,mexico,17.2454,-97.9381631,529,0,0,0,,
mexico-19269,Lomas del Capulín,Ciudad de México,,Mexico,mexico,19.2043903,-99.1626989,529,0,0,0,,
mexico-19270,Matanguarán,Michoacán,,Mexico,mexico,19.3391558,-102.0966867,529,0,0,0,,
mexico-19271,Mazanilho,Chiapas,,Mexico,mexico,16.8635242,-92.9429806,529,0,0,0,,
mexico-19272,Mesa de Cázarez,Michoacán,,Mexico,mexico,19.3782033,-101.8538192,529,0,0,0,,
mexico-19273,Nueva Esperanza 2da. Sección,Chiapas,,Mexico,mexico,17.7471617,-92.1873217,529,0,0,0,,
mexico-19274,Plan Agrario,Veracruz,,Mexico,mexico,18.2874058,-94.8177656,529,0,0,0,,
mexico-19275,Plomosas,Hidalgo,,Mexico,mexico,20.9141475,-99.1705008,529,0,0,0,,
mexico-19276,Presa de Becerra,Querétaro,,Mexico,mexico,20.8631228,-100.4593519,529,0,0,0,,
mexico-19277,Rancho Largo,Querétaro,,Mexico,mexico,20.7038889,-100.44,529,0,0,0,,
mexico-19278,Razo del Órgano,Michoacán,,Mexico,mexico,19.0426842,-102.5137886,529,0,0,0,,
mexico-19279,San Diego Suchitepec,México,,Mexico,mexico,19.5273181,-100.0275589,529,0,0,0,,
mexico-19280,San Francisco Parácuaro,Guanajuato,,Mexico,mexico,20.1417275,-100.7582194,529,0,0,0,,
mexico-19281,San Ignacio,Chihuahua,,Mexico,mexico,27.7474525,-105.1868544,529,0,0,0,,
mexico-19282,San José de Bazarte,Jalisco,,Mexico,mexico,20.8556381,-102.744625,529,0,0,0,,
mexico-19283,San Miguel Reaguí,Oaxaca,,Mexico,mexico,17.4597067,-96.2312275,529,0,0,0,,
mexico-19284,San Rafael,Tamaulipas,,Mexico,mexico,23.3091644,-98.9858914,529,0,0,0,,
mexico-19285,Tesopobampo,Sonora,,Mexico,mexico,27.4233411,-109.8145767,529,0,0,0,,
mexico-19286,Tzompahuacán,Puebla,,Mexico,mexico,18.5300919,-98.7016953,529,0,0,0,,
mexico-19287,Zontecomapa,Guerrero,,Mexico,mexico,17.3202161,-98.8449028,529,0,0,0,,
mexico-19288,20 de Noviembre,Chiapas,,Mexico,mexico,14.7134453,-92.2601444,528,0,0,0,,
mexico-19289,Arroyo Jerusalén,Chiapas,,Mexico,mexico,17.1014133,-91.2629608,528,0,0,0,,
mexico-19290,Barrio de Guadalupe,México,,Mexico,mexico,19.2305736,-98.9309075,528,0,0,0,,
mexico-19291,Campo 10,Chihuahua,,Mexico,mexico,28.7168325,-106.9454383,528,0,0,0,,
mexico-19292,Cerrito de Cotijarán,Michoacán,,Mexico,mexico,20.011215,-102.6419758,528,0,0,0,,
mexico-19293,Chuculumtiel,Chiapas,,Mexico,mexico,17.2680669,-92.30893,528,0,0,0,,
mexico-19294,El Botho,Hidalgo,,Mexico,mexico,20.1392842,-98.8873886,528,0,0,0,,
mexico-19295,El Piedrón,Chiapas,,Mexico,mexico,17.1725269,-91.7524828,528,0,0,0,,
mexico-19296,El Saladito,Nuevo León,,Mexico,mexico,25.8982678,-100.0317761,528,0,0,0,,
mexico-19297,Ideal de Arriba,Veracruz,,Mexico,mexico,18.4341447,-96.1011442,528,0,0,0,,
mexico-19298,Ixtlahua Roja,Guerrero,,Mexico,mexico,17.3580964,-98.9408861,528,0,0,0,,
mexico-19299,La Cañada,México,,Mexico,mexico,18.9428906,-99.4260333,528,0,0,0,,
mexico-19300,La Huerta,México,,Mexico,mexico,19.9158661,-100.0303858,528,0,0,0,,
mexico-19301,La Laja,Querétaro,,Mexico,mexico,20.8004117,-99.6444822,528,0,0,0,,
mexico-19302,Las Cañadas Número Uno,Sinaloa,,Mexico,mexico,25.4281831,-108.5351825,528,0,0,0,,
mexico-19303,Las Playas,Sinaloa,,Mexico,mexico,25.395885,-108.4227403,528,0,0,0,,
mexico-19304,Los Olivos,Michoacán,,Mexico,mexico,18.8420119,-102.1428597,528,0,0,0,,
mexico-19305,Muleros,Zacatecas,,Mexico,mexico,22.8935825,-102.5835333,528,0,0,0,,
mexico-19306,NCP José María Morelos,Tlaxcala,,Mexico,mexico,19.3071756,-97.8208514,528,0,0,0,,
mexico-19307,Plutarco Elías Calles,Chiapas,,Mexico,mexico,17.6142114,-93.3955686,528,0,0,0,,
mexico-19308,Primero de Mayo,Veracruz,,Mexico,mexico,20.2956975,-97.2821947,528,0,0,0,,
mexico-19309,Rincón de Tequesquipan,México,,Mexico,mexico,19.0614881,-99.9287781,528,0,0,0,,
mexico-19310,San Antonio Zahuatlán,Oaxaca,,Mexico,mexico,17.8444997,-98.0328317,528,0,0,0,,
mexico-19311,Santa Teresa,San Luis Potosí,,Mexico,mexico,23.0129478,-100.5442186,528,0,0,0,,
mexico-19312,Tarétaro,Guerrero,,Mexico,mexico,18.2054372,-100.7622742,528,0,0,0,,
mexico-19313,Tecuantepec,Veracruz,,Mexico,mexico,20.1452958,-97.4987122,528,0,0,0,,
mexico-19314,Tilhuacán,Hidalgo,,Mexico,mexico,20.02033,-98.3614489,528,0,0,0,,
mexico-19315,Zapotitlán,Veracruz,,Mexico,mexico,18.5033017,-94.7886914,528,0,0,0,,
mexico-19316,Acuautla,Hidalgo,,Mexico,mexico,20.4899089,-98.0335364,527,0,0,0,,
mexico-19317,Cacateo,San Luis Potosí,,Mexico,mexico,21.2106831,-98.8859769,527,0,0,0,,
mexico-19318,Colonia Domínguez,Veracruz,,Mexico,mexico,18.0349847,-95.3704447,527,0,0,0,,
mexico-19319,Colonia Veinte de Noviembre,Zacatecas,,Mexico,mexico,22.5025303,-102.2820211,527,0,0,0,,
mexico-19320,Corraleño de Juárez,Chihuahua,,Mexico,mexico,27.8117853,-105.1688322,527,0,0,0,,
mexico-19321,Cruztitla,Hidalgo,,Mexico,mexico,21.2420411,-98.5157897,527,0,0,0,,
mexico-19322,El Suspiro,Veracruz,,Mexico,mexico,18.4670714,-96.77968,527,0,0,0,,
mexico-19323,Guadalupe de los Reyes,Oaxaca,,Mexico,mexico,18.5533181,-96.6310928,527,0,0,0,,
mexico-19324,Jilotepec,Puebla,,Mexico,mexico,19.7999594,-97.6292708,527,0,0,0,,
mexico-19325,La Cruz de Guerrero,Guanajuato,,Mexico,mexico,21.30344,-100.6604794,527,0,0,0,,
mexico-19326,La Era,Morelos,,Mexico,mexico,18.5488897,-99.1074356,527,0,0,0,,
mexico-19327,Las Mesas,México,,Mexico,mexico,18.8812658,-99.8727375,527,0,0,0,,
mexico-19328,Los Medina,Nuevo León,,Mexico,mexico,24.0119253,-100.3804864,527,0,0,0,,
mexico-19329,Pedernales,Chihuahua,,Mexico,mexico,28.4114939,-107.1076992,527,0,0,0,,
mexico-19330,Peña Colorada,Michoacán,,Mexico,mexico,19.0444775,-102.6428644,527,0,0,0,,
mexico-19331,Progreso,Veracruz,,Mexico,mexico,18.9998036,-96.8300203,527,0,0,0,,
mexico-19332,Puente los Velázquez,México,,Mexico,mexico,19.4315858,-99.8740511,527,0,0,0,,
mexico-19333,Rancho de Tepetzingo,Puebla,,Mexico,mexico,18.6876456,-98.5049406,527,0,0,0,,
mexico-19334,Rancho Nuevo,Veracruz,,Mexico,mexico,21.4170911,-98.2741203,527,0,0,0,,
mexico-19335,Rancho Viejo,Quintana Roo,,Mexico,mexico,21.2567414,-86.9111056,527,0,0,0,,
mexico-19336,Sabana de San Jerónimo,México,,Mexico,mexico,19.3299122,-100.0342083,527,0,0,0,,
mexico-19337,San Francisco de Abajo,Oaxaca,,Mexico,mexico,16.0973247,-97.6094656,527,0,0,0,,
mexico-19338,San Joaquín,Sinaloa,,Mexico,mexico,25.6682372,-108.0202819,527,0,0,0,,
mexico-19339,San José de la Purísima,San Luis Potosí,,Mexico,mexico,22.0963139,-101.2124428,527,0,0,0,,
mexico-19340,San José del Molino,Durango,,Mexico,mexico,24.20303,-104.6156756,527,0,0,0,,
mexico-19341,Santa Lucía 2da. Sección,Chiapas,,Mexico,mexico,17.5516064,-92.4467111,527,0,0,0,,
mexico-19342,Tepetlacingo,Guerrero,,Mexico,mexico,17.5626758,-99.1486086,527,0,0,0,,
mexico-19343,Tzalatom,Chiapas,,Mexico,mexico,16.8037467,-92.6975897,527,0,0,0,,
mexico-19344,Tzinacal,Chiapas,,Mexico,mexico,15.0559836,-92.5694817,527,0,0,0,,
mexico-19345,Xicalahuatla,Puebla,,Mexico,mexico,19.9496439,-97.8393936,527,0,0,0,,
mexico-19346,Zincalco,Veracruz,,Mexico,mexico,18.7079069,-97.0315036,527,0,0,0,,
mexico-19347,Bijahual,Chiapas,,Mexico,mexico,15.2050469,-92.1896239,526,0,0,0,,
mexico-19348,Cinco de Mayo,Durango,,Mexico,mexico,24.3840361,-103.7568694,526,0,0,0,,
mexico-19349,Cutzaro,Michoacán,,Mexico,mexico,19.4545169,-101.3309422,526,0,0,0,,
mexico-19350,Dengandhó de Juárez,Hidalgo,,Mexico,mexico,20.2813981,-99.0468892,526,0,0,0,,
mexico-19351,Diezmeros,Querétaro,,Mexico,mexico,20.8721175,-99.9575744,526,0,0,0,,
mexico-19352,El Avellano,Chiapas,,Mexico,mexico,17.1905997,-93.0336972,526,0,0,0,,
mexico-19353,El Ermitaño,Veracruz,,Mexico,mexico,20.2076642,-97.5116717,526,0,0,0,,
mexico-19354,El Ojo de Agua,Guerrero,,Mexico,mexico,17.2278783,-100.7500192,526,0,0,0,,
mexico-19355,El Ramonal,Tabasco,,Mexico,mexico,17.6842403,-91.0261608,526,0,0,0,,
mexico-19356,El Tesoro,Veracruz,,Mexico,mexico,18.2093939,-95.4295731,526,0,0,0,,
mexico-19357,La Culebra,Chiapas,,Mexico,mexico,16.9321042,-91.4695003,526,0,0,0,,
mexico-19358,La Fábrica,Zacatecas,,Mexico,mexico,24.1516483,-101.4809139,526,0,0,0,,
mexico-19359,La Libertad de San Fernando,Tamaulipas,,Mexico,mexico,24.9445647,-98.1112656,526,0,0,0,,
mexico-19360,Las Colonias,México,,Mexico,mexico,19.2533842,-98.9084808,526,0,0,0,,
mexico-19361,Las Flores,Chiapas,,Mexico,mexico,16.2205283,-92.1499717,526,0,0,0,,
mexico-19362,Loma de San Ángel,México,,Mexico,mexico,19.9162703,-99.8989619,526,0,0,0,,
mexico-19363,Papatlaco Santiago,San Luis Potosí,,Mexico,mexico,21.2238014,-98.8407417,526,0,0,0,,
mexico-19364,San Esteban Zoapiltepec,Puebla,,Mexico,mexico,18.8203306,-98.3647264,526,0,0,0,,
mexico-19365,San Juanita,Hidalgo,,Mexico,mexico,20.2542658,-99.795175,526,0,0,0,,
mexico-19366,San Luis del Río,Oaxaca,,Mexico,mexico,16.7734103,-96.1809444,526,0,0,0,,
mexico-19367,Tlalnepanco,Hidalgo,,Mexico,mexico,21.0542692,-98.5278019,526,0,0,0,,
mexico-19368,Trojes,Michoacán,,Mexico,mexico,18.9298197,-103.3386997,526,0,0,0,,
mexico-19369,Yolonhuitz,Chiapas,,Mexico,mexico,16.8722814,-92.6690439,526,0,0,0,,
mexico-19370,Arenal del Centro,Guerrero,,Mexico,mexico,17.1336111,-100.4594444,525,0,0,0,,
mexico-19371,Arroyo de la Palma,Veracruz,,Mexico,mexico,17.5883858,-94.6743553,525,0,0,0,,
mexico-19372,Axopilco,Guerrero,,Mexico,mexico,17.5273647,-99.2022533,525,0,0,0,,
mexico-19373,Colonia el Águila,Veracruz,,Mexico,mexico,18.3403017,-95.0742697,525,0,0,0,,
mexico-19374,Emiliano Zapata,Chiapas,,Mexico,mexico,15.1326706,-92.5747972,525,0,0,0,,
mexico-19375,Fray Francisco,Hidalgo,,Mexico,mexico,20.2537775,-98.8620283,525,0,0,0,,
mexico-19376,Guadalupe,Oaxaca,,Mexico,mexico,16.6059961,-96.7792058,525,0,0,0,,
mexico-19377,La Mesilla,Oaxaca,,Mexico,mexico,16.5940564,-97.5995681,525,0,0,0,,
mexico-19378,La Quebradora,Guerrero,,Mexico,mexico,18.5675461,-99.5696744,525,0,0,0,,
mexico-19379,La Trinidad Peras,Oaxaca,,Mexico,mexico,17.3500628,-98.2338014,525,0,0,0,,
mexico-19380,Mozapa,Veracruz,,Mexico,mexico,18.4017311,-95.8470744,525,0,0,0,,
mexico-19381,Nicolás Bravo 4ta. Sección,Tabasco,,Mexico,mexico,18.3133203,-93.1340678,525,0,0,0,,
mexico-19382,Popoctépetl,Veracruz,,Mexico,mexico,18.5115936,-95.3158556,525,0,0,0,,
mexico-19383,Rosa de Palo Amarillo,México,,Mexico,mexico,19.651365,-100.2153786,525,0,0,0,,
mexico-19384,San Antonio Monterrey,Oaxaca,,Mexico,mexico,16.2453911,-95.1928128,525,0,0,0,,
mexico-19385,San Pedro,Yucatán,,Mexico,mexico,20.3520239,-88.2159372,525,0,0,0,,
mexico-19386,Santa Ana,Oaxaca,,Mexico,mexico,17.0966442,-96.0527025,525,0,0,0,,
mexico-19387,Santa Cruz de Camotlán,Nayarit,,Mexico,mexico,20.9581411,-104.6708261,525,0,0,0,,
mexico-19388,Tecruz Cozapa,Hidalgo,,Mexico,mexico,20.5911014,-98.7940381,525,0,0,0,,
mexico-19389,Toyahua de Abajo,Zacatecas,,Mexico,mexico,21.3379111,-102.7635714,525,0,0,0,,
mexico-19390,Venustiano Carranza,Sonora,,Mexico,mexico,26.4261119,-109.0313269,525,0,0,0,,
mexico-19391,Villa Nueva,Oaxaca,,Mexico,mexico,18.1786328,-96.9807825,525,0,0,0,,
mexico-19392,Zilacatipan,Veracruz,,Mexico,mexico,20.6564586,-98.4305933,525,0,0,0,,
mexico-19393,Ahuacapan,Puebla,,Mexico,mexico,19.2801169,-97.1364253,524,0,0,0,,
mexico-19394,Ahuehuetl,Hidalgo,,Mexico,mexico,21.0480508,-98.2847664,524,0,0,0,,
mexico-19395,Arroyo de Piedra,Veracruz,,Mexico,mexico,20.0454939,-97.1216167,524,0,0,0,,
mexico-19396,Benito Juárez,Oaxaca,,Mexico,mexico,16.0691869,-97.6974778,524,0,0,0,,
